Before cycle    0:   unstarted  0  unstarted  0  unstarted  0  unstarted  0  unstarted  0.
Before cycle  386:     blocked  1    running  3      ready  5    blocked  1      ready  0.
Before cycle  387:       ready  0      ready  2      ready  5    running  1      ready  0.
Before cycle  388:     running  2      ready  2      ready  5    blocked  2      ready  0.
Before cycle  389:     running  1      ready  2      ready  5    blocked  1      ready  0.
Before cycle  390:     blocked  3      ready  2      ready  5    running  1      ready  0.
Before cycle  391:     blocked  2    running  2      ready  5    blocked  2      ready  0.
Before cycle  392:     blocked  1    running  1      ready  5    blocked  1      ready  0.
Before cycle  393:       ready  0    blocked  1      ready  5    running  1      ready  0.
Before cycle  394:     running  2      ready  0      ready  5    blocked  1      ready  0.
Before cycle  395:       ready  1      ready  0      ready  5    running  1      ready  0.
Before cycle  396:     running  1      ready  0      ready  5    blocked  1      ready  0.
Before cycle  397:     blocked  1      ready  0      ready  5    running  1      ready  0.
Before cycle  398:     running  1      ready  0      ready  5    blocked  1      ready  0.
Before cycle  399:     blocked  2      ready  0      ready  5    running  1      ready  0.
Before cycle  400:     blocked  1    running  2      ready  5    blocked  1      ready  0.
Before cycle  401:       ready  0      ready  1      ready  5    running  1      ready  0.
Before cycle  402:     running  1      ready  1      ready  5    blocked  3      ready  0.
Before cycle  403:     blocked  1    running  1      ready  5    blocked  2      ready  0.
Before cycle  404:     running  1    blocked  2      ready  5    blocked  1      ready  0.
Before cycle  405:     blocked  3    blocked  1      ready  5    running  1      ready  0.
Before cycle  406:     blocked  2    running  6      ready  5 terminated  0      ready  0.
Before cycle  407:     blocked  1    running  5      ready  5 terminated  0      ready  0.
Before cycle  408:     running  1      ready  4      ready  5 terminated  0      ready  0.
Before cycle  409:     blocked  1    running  4      ready  5 terminated  0      ready  0.
Before cycle  410:     running  3      ready  3      ready  5 terminated  0      ready  0.
Before cycle  411:     running  2      ready  3      ready  5 terminated  0      ready  0.
Before cycle  412:     running  1      ready  3      ready  5 terminated  0      ready  0.
Before cycle  413:     blocked  3    running  3      ready  5 terminated  0      ready  0.
Before cycle  414:     blocked  2    running  2      ready  5 terminated  0      ready  0.
Before cycle  415:     blocked  1    running  1      ready  5 terminated  0      ready  0.
Before cycle  416:     running  2    blocked  2      ready  5 terminated  0      ready  0.
Before cycle  417:     running  1    blocked  1      ready  5 terminated  0      ready  0.
Before cycle  418:     blocked  2    running  7      ready  5 terminated  0      ready  0.
Before cycle  419:     blocked  1    running  6      ready  5 terminated  0      ready  0.
Before cycle  420:     running  3      ready  5      ready  5 terminated  0      ready  0.
Before cycle  421:     running  2      ready  5      ready  5 terminated  0      ready  0.
Before cycle  422:     running  1      ready  5      ready  5 terminated  0      ready  0.
Before cycle  423:     blocked  3    running  5      ready  5 terminated  0      ready  0.
Before cycle  424:     blocked  2    running  4      ready  5 terminated  0      ready  0.
Before cycle  425:     blocked  1    running  3      ready  5 terminated  0      ready  0.
Before cycle  426:     running  2      ready  2      ready  5 terminated  0      ready  0.
Before cycle  427:     running  1      ready  2      ready  5 terminated  0      ready  0.
Before cycle  428:     blocked  1    running  2      ready  5 terminated  0      ready  0.
Before cycle  429:     running  1      ready  1      ready  5 terminated  0      ready  0.
Before cycle  430:     blocked  3    running  1      ready  5 terminated  0      ready  0.
Before cycle  431:     blocked  2    blocked  2    running  5 terminated  0      ready  0.
Before cycle  432:     blocked  1    blocked  1    running  4 terminated  0      ready  0.
Before cycle  433:     running  2      ready  0      ready  3 terminated  0      ready  0.
Before cycle  434:     running  1      ready  0      ready  3 terminated  0      ready  0.
Before cycle  435:     blocked  3    running  7      ready  3 terminated  0      ready  0.
Before cycle  436:     blocked  2    running  6      ready  3 terminated  0      ready  0.
Before cycle  437:     blocked  1    running  5      ready  3 terminated  0      ready  0.
Before cycle  438:     running  1      ready  4      ready  3 terminated  0      ready  0.
Before cycle  439:     blocked  2    running  4      ready  3 terminated  0      ready  0.
Before cycle  440:     blocked  1    running  3      ready  3 terminated  0      ready  0.
Before cycle  441:     running  1      ready  2      ready  3 terminated  0      ready  0.
Before cycle  442:     blocked  3    running  2      ready  3 terminated  0      ready  0.
Before cycle  443:     blocked  2    running  1      ready  3 terminated  0      ready  0.
Before cycle  444:     blocked  1    blocked  1    running  3 terminated  0      ready  0.
Before cycle  445:     running  1      ready  0      ready  2 terminated  0      ready  0.
Before cycle  446:     blocked  3    running  9      ready  2 terminated  0      ready  0.
Before cycle  447:     blocked  2    running  8      ready  2 terminated  0      ready  0.
Before cycle  448:     blocked  1    running  7      ready  2 terminated  0      ready  0.
Before cycle  449:     running  2      ready  6      ready  2 terminated  0      ready  0.
Before cycle  450:     running  1      ready  6      ready  2 terminated  0      ready  0.
Before cycle  451:     blocked  3    running  6      ready  2 terminated  0      ready  0.
Before cycle  452:     blocked  2    running  5      ready  2 terminated  0      ready  0.
Before cycle  453:     blocked  1    running  4      ready  2 terminated  0      ready  0.
Before cycle  454:     running  3      ready  3      ready  2 terminated  0      ready  0.
Before cycle  455:     running  2      ready  3      ready  2 terminated  0      ready  0.
Before cycle  456:     running  1      ready  3      ready  2 terminated  0      ready  0.
Before cycle  457:     blocked  2    running  3      ready  2 terminated  0      ready  0.
Before cycle  458:     blocked  1    running  2      ready  2 terminated  0      ready  0.
Before cycle  459:     running  3      ready  1      ready  2 terminated  0      ready  0.
Before cycle  460:     running  2      ready  1      ready  2 terminated  0      ready  0.
Before cycle  461:     running  1      ready  1      ready  2 terminated  0      ready  0.
Before cycle  462:     blocked  3    running  1      ready  2 terminated  0      ready  0.
Before cycle  463:     blocked  2    blocked  1    running  2 terminated  0      ready  0.
Before cycle  464:     blocked  1    running  8      ready  1 terminated  0      ready  0.
Before cycle  465:     running  2      ready  7      ready  1 terminated  0      ready  0.
Before cycle  466:  terminated  0    running  7      ready  1 terminated  0      ready  0.
Before cycle  467:  terminated  0    running  6      ready  1 terminated  0      ready  0.
Before cycle  468:  terminated  0    running  5      ready  1 terminated  0      ready  0.
Before cycle  469:  terminated  0    running  4      ready  1 terminated  0      ready  0.
Before cycle  470:  terminated  0    running  3      ready  1 terminated  0      ready  0.
Before cycle  471:  terminated  0    running  2      ready  1 terminated  0      ready  0.
Before cycle  472:  terminated  0    running  1      ready  1 terminated  0      ready  0.
Before cycle  473:  terminated  0    blocked  3    running  1 terminated  0      ready  0.
Before cycle  474:  terminated  0    blocked  2    blocked  3 terminated  0    running 29.
Before cycle  475:  terminated  0    blocked  1    blocked  2 terminated  0    running 28.
Before cycle  476:  terminated  0    running  7    blocked  1 terminated  0      ready 27.
Before cycle  477:  terminated  0    running  6      ready  0 terminated  0      ready 27.
Before cycle  478:  terminated  0    running  5      ready  0 terminated  0      ready 27.
Before cycle  479:  terminated  0    running  4      ready  0 terminated  0      ready 27.
Before cycle  480:  terminated  0    running  3      ready  0 terminated  0      ready 27.
Before cycle  481:  terminated  0    running  2      ready  0 terminated  0      ready 27.
Before cycle  482:  terminated  0    running  1      ready  0 terminated  0      ready 27.
Before cycle  483:  terminated  0    blocked  3    running  2 terminated  0      ready 27.
Before cycle  484:  terminated  0    blocked  2    running  1 terminated  0      ready 27.
Before cycle  485:  terminated  0    blocked  1    blocked  3 terminated  0    running 27.
Before cycle  486:  terminated  0    running  1    blocked  2 terminated  0      ready 26.
Before cycle  487:  terminated  0    blocked  2    blocked  1 terminated  0    running 26.
Before cycle  488:  terminated  0    blocked  1    running 12 terminated  0      ready 25.
Before cycle  489:  terminated  0    running  6      ready 11 terminated  0      ready 25.
Before cycle  490:  terminated  0    running  5      ready 11 terminated  0      ready 25.
Before cycle  491:  terminated  0    running  4      ready 11 terminated  0      ready 25.
Before cycle  492:  terminated  0    running  3      ready 11 terminated  0      ready 25.
Before cycle  493:  terminated  0    running  2      ready 11 terminated  0      ready 25.
Before cycle  494:  terminated  0    running  1      ready 11 terminated  0      ready 25.
Before cycle  495:  terminated  0    blocked  3    running 11 terminated  0      ready 25.
Before cycle  496:  terminated  0    blocked  2    running 10 terminated  0      ready 25.
Before cycle  497:  terminated  0    blocked  1    running  9 terminated  0      ready 25.
Before cycle  498:  terminated  0    running  8      ready  8 terminated  0      ready 25.
Before cycle  499:  terminated  0    running  7      ready  8 terminated  0      ready 25.
Before cycle  500:  terminated  0    running  6      ready  8 terminated  0      ready 25.
Before cycle  501:  terminated  0    running  5      ready  8 terminated  0      ready 25.
Before cycle  502:  terminated  0    running  4      ready  8 terminated  0      ready 25.
Before cycle  503:  terminated  0    running  3      ready  8 terminated  0      ready 25.
Before cycle  504:  terminated  0    running  2      ready  8 terminated  0      ready 25.
Before cycle  505:  terminated  0    running  1      ready  8 terminated  0      ready 25.
Before cycle  506:  terminated  0    blocked  3    running  8 terminated  0      ready 25.
Before cycle  507:  terminated  0    blocked  2    running  7 terminated  0      ready 25.
Before cycle  508:  terminated  0    blocked  1    running  6 terminated  0      ready 25.
Before cycle  509:  terminated  0    running  4      ready  5 terminated  0      ready 25.
Before cycle  510:  terminated  0    running  3      ready  5 terminated  0      ready 25.
Before cycle  511:  terminated  0    running  2      ready  5 terminated  0      ready 25.
Before cycle  512:  terminated  0    running  1      ready  5 terminated  0      ready 25.
Before cycle  513:  terminated  0    blocked  1    running  5 terminated  0      ready 25.
Before cycle  514:  terminated  0    running  4      ready  4 terminated  0      ready 25.
Before cycle  515:  terminated  0    running  3      ready  4 terminated  0      ready 25.
Before cycle  516:  terminated  0    running  2      ready  4 terminated  0      ready 25.
Before cycle  517:  terminated  0    running  1      ready  4 terminated  0      ready 25.
Before cycle  518:  terminated  0    blocked  3    running  4 terminated  0      ready 25.
Before cycle  519:  terminated  0    blocked  2    running  3 terminated  0      ready 25.
Before cycle  520:  terminated  0    blocked  1    running  2 terminated  0      ready 25.
Before cycle  521:  terminated  0    running  5      ready  1 terminated  0      ready 25.
Before cycle  522:  terminated  0    running  4      ready  1 terminated  0      ready 25.
Before cycle  523:  terminated  0    running  3      ready  1 terminated  0      ready 25.
Before cycle  524:  terminated  0    running  2      ready  1 terminated  0      ready 25.
Before cycle  525:  terminated  0    running  1      ready  1 terminated  0      ready 25.
Before cycle  526:  terminated  0    blocked  1    running  1 terminated  0      ready 25.
Before cycle  527:  terminated  0    running  2    blocked  3 terminated  0      ready 25.
Before cycle  528:  terminated  0    running  1    blocked  2 terminated  0      ready 25.
Before cycle  529:  terminated  0    blocked  3    blocked  1 terminated  0    running 25.
Before cycle  530:  terminated  0    blocked  2    running 16 terminated  0      ready 24.
Before cycle  531:  terminated  0    blocked  1    running 15 terminated  0      ready 24.
Before cycle  532:  terminated  0    running  7      ready 14 terminated  0      ready 24.
Before cycle  533:  terminated  0    running  6      ready 14 terminated  0      ready 24.
Before cycle  534:  terminated  0    running  5      ready 14 terminated  0      ready 24.
Before cycle  535:  terminated  0    running  4      ready 14 terminated  0      ready 24.
Before cycle  536:  terminated  0    running  3      ready 14 terminated  0      ready 24.
Before cycle  537:  terminated  0    running  2      ready 14 terminated  0      ready 24.
Before cycle  538:  terminated  0    running  1      ready 14 terminated  0      ready 24.
Before cycle  539:  terminated  0    blocked  2    running 14 terminated  0      ready 24.
Before cycle  540:  terminated  0    blocked  1    running 13 terminated  0      ready 24.
Before cycle  541:  terminated  0    running  8      ready 12 terminated  0      ready 24.
Before cycle  542:  terminated  0    running  7      ready 12 terminated  0      ready 24.
Before cycle  543:  terminated  0    running  6      ready 12 terminated  0      ready 24.
Before cycle  544:  terminated  0    running  5      ready 12 terminated  0      ready 24.
Before cycle  545:  terminated  0    running  4      ready 12 terminated  0      ready 24.
Before cycle  546:  terminated  0    running  3      ready 12 terminated  0      ready 24.
Before cycle  547:  terminated  0    running  2      ready 12 terminated  0      ready 24.
Before cycle  548:  terminated  0    running  1      ready 12 terminated  0      ready 24.
Before cycle  549:  terminated  0    blocked  3    running 12 terminated  0      ready 24.
Before cycle  550:  terminated  0    blocked  2    running 11 terminated  0      ready 24.
Before cycle  551:  terminated  0    blocked  1    running 10 terminated  0      ready 24.
Before cycle  552:  terminated  0    running  9      ready  9 terminated  0      ready 24.
Before cycle  553:  terminated  0    running  8      ready  9 terminated  0      ready 24.
Before cycle  554:  terminated  0    running  7      ready  9 terminated  0      ready 24.
Before cycle  555:  terminated  0    running  6      ready  9 terminated  0      ready 24.
Before cycle  556:  terminated  0    running  5      ready  9 terminated  0      ready 24.
Before cycle  557:  terminated  0    running  4      ready  9 terminated  0      ready 24.
Before cycle  558:  terminated  0    running  3      ready  9 terminated  0      ready 24.
Before cycle  559:  terminated  0    running  2      ready  9 terminated  0      ready 24.
Before cycle  560:  terminated  0    running  1      ready  9 terminated  0      ready 24.
Before cycle  561:  terminated  0    blocked  1    running  9 terminated  0      ready 24.
Before cycle  562:  terminated  0    running  6      ready  8 terminated  0      ready 24.
Before cycle  563:  terminated  0    running  5      ready  8 terminated  0      ready 24.
Before cycle  564:  terminated  0    running  4      ready  8 terminated  0      ready 24.
Before cycle  565:  terminated  0    running  3      ready  8 terminated  0      ready 24.
Before cycle  566:  terminated  0    running  2      ready  8 terminated  0      ready 24.
Before cycle  567:  terminated  0    running  1      ready  8 terminated  0      ready 24.
Before cycle  568:  terminated  0    blocked  2    running  8 terminated  0      ready 24.
Before cycle  569:  terminated  0    blocked  1    running  7 terminated  0      ready 24.
Before cycle  570:  terminated  0    running  4      ready  6 terminated  0      ready 24.
Before cycle  571:  terminated  0    running  3      ready  6 terminated  0      ready 24.
Before cycle  572:  terminated  0    running  2      ready  6 terminated  0      ready 24.
Before cycle  573:  terminated  0    running  1      ready  6 terminated  0      ready 24.
Before cycle  574:  terminated  0    blocked  3    running  6 terminated  0      ready 24.
Before cycle  575:  terminated  0    blocked  2    running  5 terminated  0      ready 24.
Before cycle  576:  terminated  0    blocked  1    running  4 terminated  0      ready 24.
Before cycle  577:  terminated  0    running  3      ready  3 terminated  0      ready 24.
Before cycle  578:  terminated  0    running  2      ready  3 terminated  0      ready 24.
Before cycle  579:  terminated  0    running  1      ready  3 terminated  0      ready 24.
Before cycle  580:  terminated  0    blocked  1    running  3 terminated  0      ready 24.
Before cycle  581:  terminated  0    running  7      ready  2 terminated  0      ready 24.
Before cycle  582:  terminated  0    running  6      ready  2 terminated  0      ready 24.
Before cycle  583:  terminated  0    running  5      ready  2 terminated  0      ready 24.
Before cycle  584:  terminated  0    running  4      ready  2 terminated  0      ready 24.
Before cycle  585:  terminated  0    running  3      ready  2 terminated  0      ready 24.
Before cycle  586:  terminated  0    running  2      ready  2 terminated  0      ready 24.
Before cycle  587:  terminated  0    running  1      ready  2 terminated  0      ready 24.
Before cycle  588:  terminated  0    blocked  2    running  2 terminated  0      ready 24.
Before cycle  589:  terminated  0    blocked  1    running  1 terminated  0      ready 24.
Before cycle  590:  terminated  0    running  3    blocked  1 terminated  0      ready 24.
Before cycle  591:  terminated  0    running  2      ready  0 terminated  0      ready 24.
Before cycle  592:  terminated  0    running  1      ready  0 terminated  0      ready 24.
Before cycle  593:  terminated  0    blocked  1    running 10 terminated  0      ready 24.
Before cycle  594:  terminated  0    running  6      ready  9 terminated  0      ready 24.
Before cycle  595:  terminated  0    running  5      ready  9 terminated  0      ready 24.
Before cycle  596:  terminated  0    running  4      ready  9 terminated  0      ready 24.
Before cycle  597:  terminated  0    running  3      ready  9 terminated  0      ready 24.
Before cycle  598:  terminated  0    running  2      ready  9 terminated  0      ready 24.
Before cycle  599:  terminated  0    running  1      ready  9 terminated  0      ready 24.
Before cycle  600:  terminated  0    blocked  3    running  9 terminated  0      ready 24.
Before cycle  601:  terminated  0    blocked  2    running  8 terminated  0      ready 24.
Before cycle  602:  terminated  0    blocked  1    running  7 terminated  0      ready 24.
Before cycle  603:  terminated  0    running  9      ready  6 terminated  0      ready 24.
Before cycle  604:  terminated  0    running  8      ready  6 terminated  0      ready 24.
Before cycle  605:  terminated  0    running  7      ready  6 terminated  0      ready 24.
Before cycle  606:  terminated  0    running  6      ready  6 terminated  0      ready 24.
Before cycle  607:  terminated  0    running  5      ready  6 terminated  0      ready 24.
Before cycle  608:  terminated  0    running  4      ready  6 terminated  0      ready 24.
Before cycle  609:  terminated  0    running  3      ready  6 terminated  0      ready 24.
Before cycle  610:  terminated  0    running  2      ready  6 terminated  0      ready 24.
Before cycle  611:  terminated  0    running  1      ready  6 terminated  0      ready 24.
Before cycle  612:  terminated  0    blocked  1    running  6 terminated  0      ready 24.
Before cycle  613:  terminated  0    running  4      ready  5 terminated  0      ready 24.
Before cycle  614:  terminated  0    running  3      ready  5 terminated  0      ready 24.
Before cycle  615:  terminated  0    running  2      ready  5 terminated  0      ready 24.
Before cycle  616:  terminated  0    running  1      ready  5 terminated  0      ready 24.
Before cycle  617:  terminated  0    blocked  1    running  5 terminated  0      ready 24.
Before cycle  618:  terminated  0    running  1      ready  4 terminated  0      ready 24.
Before cycle  619:  terminated  0    blocked  3    running  4 terminated  0      ready 24.
Before cycle  620:  terminated  0    blocked  2    running  3 terminated  0      ready 24.
Before cycle  621:  terminated  0    blocked  1    running  2 terminated  0      ready 24.
Before cycle  622:  terminated  0    running  4      ready  1 terminated  0      ready 24.
Before cycle  623:  terminated  0    running  3      ready  1 terminated  0      ready 24.
Before cycle  624:  terminated  0    running  2      ready  1 terminated  0      ready 24.
Before cycle  625:  terminated  0    running  1      ready  1 terminated  0      ready 24.
Before cycle  626:  terminated  0    blocked  1    running  1 terminated  0      ready 24.
Before cycle  627:  terminated  0    running  7    blocked  1 terminated  0      ready 24.
Before cycle  628:  terminated  0    running  6      ready  0 terminated  0      ready 24.
Before cycle  629:  terminated  0    running  5      ready  0 terminated  0      ready 24.
Before cycle  630:  terminated  0    running  4      ready  0 terminated  0      ready 24.
Before cycle  631:  terminated  0    running  3      ready  0 terminated  0      ready 24.
Before cycle  632:  terminated  0    running  2      ready  0 terminated  0      ready 24.
Before cycle  633:  terminated  0    running  1      ready  0 terminated  0      ready 24.
Before cycle  634:  terminated  0    blocked  3    running  8 terminated  0      ready 24.
Before cycle  635:  terminated  0    blocked  2    running  7 terminated  0      ready 24.
Before cycle  636:  terminated  0    blocked  1    running  6 terminated  0      ready 24.
Before cycle  637:  terminated  0    running  6      ready  5 terminated  0      ready 24.
Before cycle  638:  terminated  0    running  5      ready  5 terminated  0      ready 24.
Before cycle  639:  terminated  0    running  4      ready  5 terminated  0      ready 24.
Before cycle  640:  terminated  0    running  3      ready  5 terminated  0      ready 24.
Before cycle  641:  terminated  0    running  2      ready  5 terminated  0      ready 24.
Before cycle  642:  terminated  0    running  1      ready  5 terminated  0      ready 24.
Before cycle  643:  terminated  0    blocked  1    running  5 terminated  0      ready 24.
Before cycle  644:  terminated  0    running  7      ready  4 terminated  0      ready 24.
Before cycle  645:  terminated  0    running  6      ready  4 terminated  0      ready 24.
Before cycle  646:  terminated  0    running  5      ready  4 terminated  0      ready 24.
Before cycle  647:  terminated  0    running  4      ready  4 terminated  0      ready 24.
Before cycle  648:  terminated  0    running  3      ready  4 terminated  0      ready 24.
Before cycle  649:  terminated  0    running  2      ready  4 terminated  0      ready 24.
Before cycle  650:  terminated  0    running  1      ready  4 terminated  0      ready 24.
Before cycle  651:  terminated  0    blocked  2    running  4 terminated  0      ready 24.
Before cycle  652:  terminated  0    blocked  1    running  3 terminated  0      ready 24.
Before cycle  653:  terminated  0    running  2      ready  2 terminated  0      ready 24.
Before cycle  654:  terminated  0    running  1      ready  2 terminated  0      ready 24.
Before cycle  655:  terminated  0    blocked  3    running  2 terminated  0      ready 24.
Before cycle  656:  terminated  0    blocked  2    running  1 terminated  0      ready 24.
Before cycle  657:  terminated  0    blocked  1    blocked  3 terminated  0    running 24.
Before cycle  658:  terminated  0    running  3    blocked  2 terminated  0      ready 23.
Before cycle  659:  terminated  0    running  2    blocked  1 terminated  0      ready 23.
Before cycle  660:  terminated  0    running  1      ready  0 terminated  0      ready 23.
Before cycle  661:  terminated  0    blocked  1    running 19 terminated  0      ready 23.
Before cycle  662:  terminated  0    running  6      ready 18 terminated  0      ready 23.
Before cycle  663:  terminated  0    running  5      ready 18 terminated  0      ready 23.
Before cycle  664:  terminated  0    running  4      ready 18 terminated  0      ready 23.
Before cycle  665:  terminated  0    running  3      ready 18 terminated  0      ready 23.
Before cycle  666:  terminated  0    running  2      ready 18 terminated  0      ready 23.
Before cycle  667:  terminated  0    running  1      ready 18 terminated  0      ready 23.
Before cycle  668:  terminated  0    blocked  2    running 18 terminated  0      ready 23.
Before cycle  669:  terminated  0    blocked  1    running 17 terminated  0      ready 23.
Before cycle  670:  terminated  0    running  5      ready 16 terminated  0      ready 23.
Before cycle  671:  terminated  0    running  4      ready 16 terminated  0      ready 23.
Before cycle  672:  terminated  0    running  3      ready 16 terminated  0      ready 23.
Before cycle  673:  terminated  0    running  2      ready 16 terminated  0      ready 23.
Before cycle  674:  terminated  0    running  1      ready 16 terminated  0      ready 23.
Before cycle  675:  terminated  0    blocked  1    running 16 terminated  0      ready 23.
Before cycle  676:  terminated  0    running  7      ready 15 terminated  0      ready 23.
Before cycle  677:  terminated  0    running  6      ready 15 terminated  0      ready 23.
Before cycle  678:  terminated  0    running  5      ready 15 terminated  0      ready 23.
Before cycle  679:  terminated  0    running  4      ready 15 terminated  0      ready 23.
Before cycle  680:  terminated  0    running  3      ready 15 terminated  0      ready 23.
Before cycle  681:  terminated  0    running  2      ready 15 terminated  0      ready 23.
Before cycle  682:  terminated  0    running  1      ready 15 terminated  0      ready 23.
Before cycle  683:  terminated  0    blocked  1    running 15 terminated  0      ready 23.
Before cycle  684:  terminated  0    running  5      ready 14 terminated  0      ready 23.
Before cycle  685:  terminated  0    running  4      ready 14 terminated  0      ready 23.
Before cycle  686:  terminated  0    running  3      ready 14 terminated  0      ready 23.
Before cycle  687:  terminated  0    running  2      ready 14 terminated  0      ready 23.
Before cycle  688:  terminated  0    running  1      ready 14 terminated  0      ready 23.
Before cycle  689:  terminated  0    blocked  3    running 14 terminated  0      ready 23.
Before cycle  690:  terminated  0    blocked  2    running 13 terminated  0      ready 23.
Before cycle  691:  terminated  0    blocked  1    running 12 terminated  0      ready 23.
Before cycle  692:  terminated  0    running  1      ready 11 terminated  0      ready 23.
Before cycle  693:  terminated  0    blocked  2    running 11 terminated  0      ready 23.
Before cycle  694:  terminated  0    blocked  1    running 10 terminated  0      ready 23.
Before cycle  695:  terminated  0    running  1      ready  9 terminated  0      ready 23.
Before cycle  696:  terminated  0    blocked  2    running  9 terminated  0      ready 23.
Before cycle  697:  terminated  0    blocked  1    running  8 terminated  0      ready 23.
Before cycle  698:  terminated  0    running  3      ready  7 terminated  0      ready 23.
Before cycle  699:  terminated  0    running  2      ready  7 terminated  0      ready 23.
Before cycle  700:  terminated  0    running  1      ready  7 terminated  0      ready 23.
Before cycle  701:  terminated  0    blocked  2    running  7 terminated  0      ready 23.
Before cycle  702:  terminated  0    blocked  1    running  6 terminated  0      ready 23.
Before cycle  703:  terminated  0    running  7      ready  5 terminated  0      ready 23.
Before cycle  704:  terminated  0    running  6      ready  5 terminated  0      ready 23.
Before cycle  705:  terminated  0    running  5      ready  5 terminated  0      ready 23.
Before cycle  706:  terminated  0    running  4      ready  5 terminated  0      ready 23.
Before cycle  707:  terminated  0    running  3      ready  5 terminated  0      ready 23.
Before cycle  708:  terminated  0    running  2      ready  5 terminated  0      ready 23.
Before cycle  709:  terminated  0    running  1      ready  5 terminated  0      ready 23.
Before cycle  710:  terminated  0    blocked  1    running  5 terminated  0      ready 23.
Before cycle  711:  terminated  0    running  3      ready  4 terminated  0      ready 23.
Before cycle  712:  terminated  0    running  2      ready  4 terminated  0      ready 23.
Before cycle  713:  terminated  0    running  1      ready  4 terminated  0      ready 23.
Before cycle  714:  terminated  0    blocked  2    running  4 terminated  0      ready 23.
Before cycle  715:  terminated  0    blocked  1    running  3 terminated  0      ready 23.
Before cycle  716:  terminated  0    running  8      ready  2 terminated  0      ready 23.
Before cycle  717:  terminated  0    running  7      ready  2 terminated  0      ready 23.
Before cycle  718:  terminated  0    running  6      ready  2 terminated  0      ready 23.
Before cycle  719:  terminated  0    running  5      ready  2 terminated  0      ready 23.
Before cycle  720:  terminated  0    running  4      ready  2 terminated  0      ready 23.
Before cycle  721:  terminated  0    running  3      ready  2 terminated  0      ready 23.
Before cycle  722:  terminated  0    running  2      ready  2 terminated  0      ready 23.
Before cycle  723:  terminated  0    running  1      ready  2 terminated  0      ready 23.
Before cycle  724:  terminated  0    blocked  2    running  2 terminated  0      ready 23.
Before cycle  725:  terminated  0    blocked  1    running  1 terminated  0      ready 23.
Before cycle  726:  terminated  0    running  2    blocked  3 terminated  0      ready 23.
Before cycle  727:  terminated  0    running  1    blocked  2 terminated  0      ready 23.
Before cycle  728:  terminated  0    blocked  1    blocked  1 terminated  0    running 23.
Before cycle  729:  terminated  0    running  8      ready  0 terminated  0      ready 22.
Before cycle  730:  terminated  0    running  7      ready  0 terminated  0      ready 22.
Before cycle  731:  terminated  0    running  6      ready  0 terminated  0      ready 22.
Before cycle  732:  terminated  0    running  5      ready  0 terminated  0      ready 22.
Before cycle  733:  terminated  0    running  4      ready  0 terminated  0      ready 22.
Before cycle  734:  terminated  0    running  3      ready  0 terminated  0      ready 22.
Before cycle  735:  terminated  0    running  2      ready  0 terminated  0      ready 22.
Before cycle  736:  terminated  0    running  1      ready  0 terminated  0      ready 22.
Before cycle  737:  terminated  0    blocked  3    running 11 terminated  0      ready 22.
Before cycle  738:  terminated  0    blocked  2    running 10 terminated  0      ready 22.
Before cycle  739:  terminated  0    blocked  1    running  9 terminated  0      ready 22.
Before cycle  740:  terminated  0    running  1      ready  8 terminated  0      ready 22.
Before cycle  741:  terminated  0    blocked  1    running  8 terminated  0      ready 22.
Before cycle  742:  terminated  0    running  6      ready  7 terminated  0      ready 22.
Before cycle  743:  terminated  0    running  5      ready  7 terminated  0      ready 22.
Before cycle  744:  terminated  0    running  4      ready  7 terminated  0      ready 22.
Before cycle  745:  terminated  0    running  3      ready  7 terminated  0      ready 22.
Before cycle  746:  terminated  0    running  2      ready  7 terminated  0      ready 22.
Before cycle  747:  terminated  0    running  1      ready  7 terminated  0      ready 22.
Before cycle  748:  terminated  0    blocked  2    running  7 terminated  0      ready 22.
Before cycle  749:  terminated  0    blocked  1    running  6 terminated  0      ready 22.
Before cycle  750:  terminated  0    running  1      ready  5 terminated  0      ready 22.
Before cycle  751:  terminated  0    blocked  3    running  5 terminated  0      ready 22.
Before cycle  752:  terminated  0    blocked  2    running  4 terminated  0      ready 22.
Before cycle  753:  terminated  0    blocked  1    running  3 terminated  0      ready 22.
Before cycle  754:  terminated  0    running  3      ready  2 terminated  0      ready 22.
Before cycle  755:  terminated  0    running  2      ready  2 terminated  0      ready 22.
Before cycle  756:  terminated  0    running  1      ready  2 terminated  0      ready 22.
Before cycle  757:  terminated  0    blocked  3    running  2 terminated  0      ready 22.
Before cycle  758:  terminated  0    blocked  2    running  1 terminated  0      ready 22.
Before cycle  759:  terminated  0    blocked  1    blocked  3 terminated  0    running 22.
Before cycle  760:  terminated  0    running  7    blocked  2 terminated  0      ready 21.
Before cycle  761:  terminated  0    running  6    blocked  1 terminated  0      ready 21.
Before cycle  762:  terminated  0    running  5      ready  0 terminated  0      ready 21.
Before cycle  763:  terminated  0    running  4      ready  0 terminated  0      ready 21.
Before cycle  764:  terminated  0    running  3      ready  0 terminated  0      ready 21.
Before cycle  765:  terminated  0    running  2      ready  0 terminated  0      ready 21.
Before cycle  766:  terminated  0    running  1      ready  0 terminated  0      ready 21.
Before cycle  767:  terminated  0    blocked  1    running  9 terminated  0      ready 21.
Before cycle  768:  terminated  0    running  8      ready  8 terminated  0      ready 21.
Before cycle  769:  terminated  0    running  7      ready  8 terminated  0      ready 21.
Before cycle  770:  terminated  0    running  6      ready  8 terminated  0      ready 21.
